id_logu;czas;czas_trwania_sesji;adres_ip;id_systemu
3104;21.03.2022 18:04;1467;180.152.29.90;6
3105;21.03.2022 18:27;2344;58.193.62.203;2
3106;21.03.2022 19:21;777;224.227.160.193;3
3107;22.03.2022 01:29;2810;217.38.30.83;13
3108;22.03.2022 06:07;1503;99.245.63.132;13
3109;22.03.2022 08:13;1146;102.237.21.112;4
3110;22.03.2022 09:55;2946;114.161.33.77;2
3111;22.03.2022 12:04;3587;71.210.167.55;9
3112;22.03.2022 13:43;1560;224.227.160.193;2
3113;22.03.2022 14:53;3212;214.71.48.93;12
3114;22.03.2022 16:09;1135;117.79.146.136;2
3115;22.03.2022 16:48;3204;58.193.62.203;11
3116;22.03.2022 18:57;1692;217.38.30.83;8
3117;22.03.2022 21:31;1183;117.79.146.136;2
3118;23.03.2022 11:32;3105;91.39.227.39;6
3119;23.03.2022 15:05;2737;47.204.88.176;5
3120;23.03.2022 17:54;1693;29.196.174.182;6
3121;23.03.2022 21:35;657;109.48.52.138;11
3122;24.03.2022 14:01;599;91.15.172.178;7
3123;24.03.2022 14:36;3218;79.88.16.95;9
3124;24.03.2022 20:22;1317;117.79.146.136;11
3125;24.03.2022 20:41;1740;163.166.168.14;13
3126;25.03.2022 02:20;1920;230.241.94.78;7
3127;25.03.2022 05:37;1491;15.156.228.62;5
3128;25.03.2022 06:28;932;219.196.124.10;8
3129;25.03.2022 11:19;2421;29.196.174.182;12
3130;26.03.2022 08:59;18;170.222.61.39;2
3131;26.03.2022 10:29;3371;118.241.235.137;1
3132;26.03.2022 13:34;194;155.129.226.229;1
3133;26.03.2022 15:39;2492;204.80.195.67;2
3134;26.03.2022 16:58;2123;117.79.146.136;5
3135;26.03.2022 18:36;1695;92.17.51.42;13
3136;26.03.2022 21:19;1258;229.140.250.138;6
3137;26.03.2022 22:22;2377;219.196.124.10;10
3138;26.03.2022 22:33;2825;18.156.90.244;6
3139;27.03.2022 01:27;1607;12.40.84.180;1
3140;27.03.2022 01:53;3424;39.186.111.62;3
3141;27.03.2022 04:34;453;125.235.48.114;8
3142;27.03.2022 19:13;2930;217.248.144.22;7
3143;27.03.2022 20:02;236;115.66.21.228;8
3144;28.03.2022 00:56;1082;13.183.15.130;5
3145;28.03.2022 13:38;58;92.17.51.42;13
3146;28.03.2022 14:36;2360;217.248.144.22;3
3147;28.03.2022 16:22;2639;162.115.36.59;12
3148;28.03.2022 22:07;1370;164.111.53.197;1
3149;29.03.2022 03:14;618;157.123.63.48;12
3150;29.03.2022 06:35;3496;79.88.16.95;3
3151;29.03.2022 22:24;2993;173.17.122.108;5
3152;30.03.2022 04:12;1332;157.206.71.51;5
3153;30.03.2022 09:19;2273;114.187.193.206;1
3154;30.03.2022 12:39;224;99.245.63.132;6
3155;30.03.2022 21:15;1866;157.206.71.51;8
3156;31.03.2022 00:51;70;236.150.57.240;13
3157;31.03.2022 02:51;583;201.96.31.251;7
3158;31.03.2022 10:53;1053;118.80.239.49;9
3159;31.03.2022 11:20;986;116.22.134.223;4
3160;31.03.2022 12:33;457;162.115.36.59;5
3161;31.03.2022 14:14;2306;162.115.36.59;10
3162;31.03.2022 15:15;198;88.217.181.132;5
3163;31.03.2022 23:23;2544;39.186.111.62;4
3164;01.04.2022 02:22;1344;164.111.53.197;2
3165;01.04.2022 04:49;2416;199.239.237.149;3
3166;01.04.2022 18:48;1934;13.239.119.79;1
3167;01.04.2022 23:56;1451;169.198.44.174;1
3168;02.04.2022 03:10;2484;87.112.121.86;5
3169;02.04.2022 13:00;2028;219.196.124.10;10
3170;02.04.2022 20:43;199;170.132.134.211;6
3171;02.04.2022 22:47;318;38.162.243.217;1
3172;03.04.2022 03:28;817;163.166.168.14;12
3173;03.04.2022 05:04;920;144.75.100.180;10
3174;03.04.2022 09:39;1533;99.245.63.132;4
3175;03.04.2022 14:07;2683;209.39.166.223;8
3176;03.04.2022 14:55;3561;159.125.210.101;8
3177;03.04.2022 14:58;321;11.143.62.148;13
3178;03.04.2022 17:39;1543;201.127.192.12;2
3179;03.04.2022 20:05;3356;101.81.161.142;4
3180;03.04.2022 20:09;3477;55.234.230.127;3
3181;03.04.2022 23:06;161;162.115.36.59;1
3182;03.04.2022 23:46;2155;31.21.64.255;6
3183;04.04.2022 02:11;1829;108.29.56.125;3
3184;04.04.2022 05:49;3279;46.49.93.187;9
3185;04.04.2022 13:56;845;88.217.181.132;10
3186;04.04.2022 14:40;1857;162.115.36.59;1
3187;04.04.2022 21:35;3258;38.162.243.217;9
3188;05.04.2022 03:07;137;11.143.62.148;1
3189;05.04.2022 07:00;3106;178.122.122.173;13
3190;05.04.2022 07:24;2473;88.217.181.132;4
3191;05.04.2022 08:27;270;150.78.52.88;2
3192;05.04.2022 15:31;2802;102.237.21.112;1
3193;05.04.2022 16:46;164;38.162.243.217;6
3194;05.04.2022 18:47;2823;155.129.226.229;3
3195;05.04.2022 19:12;1745;252.158.146.10;13
3196;05.04.2022 19:16;3116;13.183.15.130;4
3197;05.04.2022 20:01;1677;229.140.250.138;1
3198;05.04.2022 20:26;407;222.83.30.151;4
3199;06.04.2022 00:46;3244;79.88.16.95;4
3200;06.04.2022 00:49;110;124.85.134.138;1
3201;06.04.2022 03:05;997;51.56.47.223;5
3202;06.04.2022 05:21;3159;214.71.48.93;4
3203;06.04.2022 08:45;1802;95.153.135.103;13
3204;06.04.2022 12:04;936;51.56.47.223;4
3205;06.04.2022 16:15;3515;118.80.239.49;7
3206;06.04.2022 16:22;3056;180.152.29.90;4
3207;06.04.2022 18:20;2696;191.68.12.137;5
3208;06.04.2022 23:05;445;247.144.57.79;12
3209;07.04.2022 01:13;575;229.140.250.138;8
3210;07.04.2022 02:10;1979;26.96.86.17;11
3211;07.04.2022 03:47;251;108.29.56.125;11
3212;07.04.2022 05:37;3413;69.38.74.171;11
3213;07.04.2022 07:38;63;119.111.205.208;13
3214;07.04.2022 09:40;213;124.85.134.138;6
3215;07.04.2022 10:48;1279;69.124.98.187;5
3216;07.04.2022 12:17;559;236.150.57.240;1
3217;07.04.2022 13:20;165;150.78.52.88;7
3218;07.04.2022 14:11;1730;88.217.181.132;3
3219;07.04.2022 16:39;1179;95.153.135.103;10
3220;07.04.2022 22:03;3449;197.16.98.90;8
3221;07.04.2022 23:24;3121;170.222.61.39;6
3222;08.04.2022 00:54;1715;159.125.210.101;5
3223;08.04.2022 06:09;1004;91.39.227.39;4
3224;08.04.2022 11:37;2914;164.111.53.197;11
3225;08.04.2022 12:59;586;150.78.52.88;8
3226;08.04.2022 14:35;1312;69.38.74.171;5
3227;08.04.2022 15:41;799;162.115.36.59;8
3228;09.04.2022 00:19;132;170.222.61.39;4
3229;09.04.2022 01:52;3162;219.196.124.10;7
3230;09.04.2022 10:34;2320;189.247.90.232;2
3231;09.04.2022 20:13;2256;219.196.124.10;5
3232;10.04.2022 00:03;2201;88.217.181.132;11
3233;10.04.2022 00:38;1148;99.245.63.132;11
3234;10.04.2022 01:04;3503;118.241.235.137;8
3235;10.04.2022 05:03;2480;164.111.53.197;7
3236;10.04.2022 08:36;677;180.152.29.90;5
3237;10.04.2022 09:44;1891;187.122.140.221;13
3238;10.04.2022 10:43;3569;139.14.127.71;12
3239;10.04.2022 21:08;2216;35.74.154.46;10
3240;11.04.2022 03:57;1085;229.140.250.138;13
3241;11.04.2022 04:12;3510;157.123.63.48;12
3242;11.04.2022 04:40;2032;91.15.172.178;13
3243;11.04.2022 09:57;3531;117.79.146.136;4
3244;11.04.2022 12:07;538;116.22.134.223;13
3245;11.04.2022 14:23;2632;209.39.166.223;2
3246;11.04.2022 14:56;3508;183.212.138.199;2
3247;11.04.2022 21:51;516;157.206.71.51;10
3248;12.04.2022 04:22;2074;69.38.74.171;9
3249;12.04.2022 06:34;754;115.66.21.228;11
3250;12.04.2022 09:35;1086;114.161.33.77;11
3251;12.04.2022 14:30;527;108.29.56.125;7
3252;12.04.2022 19:18;438;222.83.30.151;6
3253;12.04.2022 19:36;1936;99.245.63.132;8
3254;12.04.2022 19:45;3329;64.114.229.223;8
3255;12.04.2022 20:49;2111;87.112.121.86;1
3256;13.04.2022 05:21;3566;11.143.62.148;4
3257;13.04.2022 09:38;629;83.176.116.16;11
3258;13.04.2022 17:47;1201;229.140.250.138;12
3259;13.04.2022 18:28;2542;201.96.31.251;9
3260;13.04.2022 18:54;380;181.73.157.23;7
3261;13.04.2022 23:55;1997;191.68.12.137;1
3262;14.04.2022 08:15;1880;58.193.62.203;4
3263;14.04.2022 15:21;1577;230.241.94.78;11
3264;14.04.2022 23:52;93;17.76.193.26;5
3265;15.04.2022 01:32;3090;180.152.29.90;13
3266;15.04.2022 15:37;812;157.152.73.162;1
3267;15.04.2022 16:50;172;69.38.74.171;10
3268;16.04.2022 03:40;3347;157.60.242.140;7
3269;16.04.2022 05:34;2888;224.227.160.193;8
3270;16.04.2022 10:20;3111;236.150.57.240;13
3271;16.04.2022 12:23;2744;247.144.57.79;8
3272;17.04.2022 00:12;1096;11.143.62.148;13
3273;17.04.2022 07:50;3171;87.112.121.86;13
3274;17.04.2022 16:28;2258;201.96.31.251;3
3275;17.04.2022 18:33;554;118.80.239.49;3
3276;17.04.2022 20:53;2205;150.78.52.88;7
3277;17.04.2022 21:07;86;157.206.71.51;7
3278;17.04.2022 22:52;3096;217.38.30.83;8
3279;18.04.2022 07:24;2061;222.236.34.184;5
3280;18.04.2022 19:26;3016;31.21.64.255;7
3281;18.04.2022 21:36;1262;43.62.239.125;7
3282;18.04.2022 22:40;619;111.162.101.178;11
3283;18.04.2022 23:45;464;183.212.138.199;12
3284;19.04.2022 02:17;3054;139.14.127.71;9
3285;19.04.2022 02:29;1867;157.152.73.162;8
3286;19.04.2022 03:37;1429;18.156.90.244;2
3287;19.04.2022 06:18;3287;125.235.48.114;13
3288;19.04.2022 08:55;989;177.78.42.187;8
3289;19.04.2022 09:14;2503;83.176.116.16;10
3290;19.04.2022 16:23;2315;64.114.229.223;2
3291;19.04.2022 19:00;2630;183.212.138.199;6
3292;19.04.2022 19:40;2921;110.11.174.73;12
3293;19.04.2022 20:14;2274;12.40.84.180;7
3294;19.04.2022 22:04;2634;225.214.152.129;13
3295;20.04.2022 08:30;493;229.140.250.138;2
3296;20.04.2022 08:55;1655;222.83.30.151;12
3297;20.04.2022 15:08;1553;51.56.47.223;1
3298;20.04.2022 15:12;1469;83.176.116.16;11
3299;20.04.2022 16:43;1701;18.156.90.244;9
3300;20.04.2022 20:54;3437;92.17.51.42;7
3301;20.04.2022 21:40;3255;252.158.146.10;4
3302;21.04.2022 06:14;2217;35.74.154.46;10
3303;21.04.2022 07:22;3385;217.38.30.83;7
3304;21.04.2022 10:37;3220;47.204.88.176;10
3305;21.04.2022 10:39;2867;148.155.168.197;4
3306;21.04.2022 11:48;497;91.15.172.178;3
3307;21.04.2022 14:49;321;229.140.250.138;9
3308;21.04.2022 19:42;3033;47.204.88.176;10
3309;21.04.2022 20:00;193;18.156.90.244;6
3310;21.04.2022 20:29;2135;217.38.30.83;7
3311;21.04.2022 21:57;2267;180.152.29.90;10
3312;21.04.2022 22:02;3253;109.48.52.138;12
3313;21.04.2022 22:27;3042;193.19.200.158;2
3314;22.04.2022 00:05;1251;109.48.52.138;3
3315;22.04.2022 01:09;384;30.137.46.77;12
3316;22.04.2022 02:12;2725;102.237.21.112;9
3317;22.04.2022 05:07;23;91.15.172.178;8
3318;22.04.2022 09:38;547;47.204.88.176;5
3319;22.04.2022 13:07;1784;99.245.63.132;5
3320;22.04.2022 13:37;3076;114.161.33.77;8
3321;23.04.2022 07:42;376;26.96.86.17;2
3322;23.04.2022 10:31;1072;102.139.90.106;4
3323;23.04.2022 12:20;3171;217.248.144.22;9
3324;23.04.2022 14:32;3267;139.14.127.71;3
3325;23.04.2022 18:25;3152;18.156.90.244;5
3326;23.04.2022 22:49;944;185.145.96.116;12
3327;24.04.2022 06:34;839;92.17.51.42;2
3328;24.04.2022 07:55;2206;83.176.116.16;11
3329;24.04.2022 17:59;882;80.248.34.53;13
3330;24.04.2022 19:46;976;183.242.241.39;4
3331;24.04.2022 20:47;2953;116.22.134.223;10
3332;24.04.2022 23:39;1440;109.48.52.138;6
3333;25.04.2022 06:52;2035;95.153.135.103;13
3334;25.04.2022 15:41;2433;69.124.98.187;12
3335;25.04.2022 17:39;1912;159.125.210.101;7
3336;25.04.2022 18:39;344;157.232.58.36;10
3337;25.04.2022 19:12;2168;92.17.51.42;13
3338;25.04.2022 19:39;342;87.112.121.86;3
3339;25.04.2022 23:40;2711;114.161.33.77;12
3340;26.04.2022 00:44;608;193.19.200.158;5
3341;26.04.2022 22:52;679;124.85.134.138;12
3342;27.04.2022 01:21;2174;117.79.146.136;4
3343;27.04.2022 02:09;1703;115.66.21.228;7
3344;27.04.2022 03:51;376;11.143.62.148;7
3345;27.04.2022 09:49;2311;91.39.227.39;2
3346;27.04.2022 11:28;2384;75.250.30.38;3
3347;27.04.2022 11:38;102;219.196.124.10;7
3348;27.04.2022 12:47;147;124.85.134.138;6
3349;27.04.2022 13:46;389;75.250.30.38;8
3350;27.04.2022 19:21;2375;17.76.193.26;11
3351;27.04.2022 23:26;1268;38.162.243.217;5
3352;28.04.2022 02:14;1158;71.210.167.55;12
3353;28.04.2022 02:29;156;236.150.57.240;2
3354;28.04.2022 02:36;3563;11.143.62.148;10
3355;28.04.2022 04:17;2117;99.245.63.132;1
3356;28.04.2022 08:02;1509;101.81.161.142;10
3357;28.04.2022 08:08;2989;205.82.164.198;3
3358;28.04.2022 10:19;1593;159.125.210.101;3
3359;28.04.2022 11:28;3580;201.127.192.12;9
3360;29.04.2022 02:39;2750;69.38.74.171;5
3361;29.04.2022 03:56;2695;26.96.86.17;12
3362;29.04.2022 11:57;3523;230.241.94.78;8
3363;29.04.2022 13:59;2948;164.111.53.197;12
3364;29.04.2022 18:01;1332;115.66.21.228;6
3365;29.04.2022 18:51;397;224.227.160.193;9
3366;29.04.2022 21:09;3362;199.239.237.149;4
3367;29.04.2022 21:51;1236;217.248.144.22;8
3368;29.04.2022 22:37;1855;152.89.109.127;1
3369;29.04.2022 22:43;2026;197.16.98.90;11
3370;29.04.2022 23:54;1328;13.239.119.79;6
3371;30.04.2022 03:20;2978;79.88.16.95;2
3372;30.04.2022 04:27;1242;185.145.96.116;2
3373;30.04.2022 06:44;937;136.133.217.210;9
3374;30.04.2022 07:31;232;114.187.193.206;5
3375;01.05.2022 01:24;2252;43.62.239.125;9
3376;01.05.2022 10:06;2212;222.83.30.151;6
3377;01.05.2022 11:20;3124;26.96.86.17;13
3378;01.05.2022 12:19;3092;101.81.161.142;13
3379;01.05.2022 12:37;1383;110.11.174.73;4
3380;01.05.2022 15:19;2698;201.127.192.12;7
3381;01.05.2022 22:47;1184;205.150.203.185;8
3382;02.05.2022 04:05;3239;88.217.181.132;11
3383;02.05.2022 05:19;3507;214.71.48.93;13
3384;02.05.2022 05:35;2897;139.14.127.71;9
3385;02.05.2022 06:33;1794;163.166.168.14;5
3386;02.05.2022 15:57;901;219.196.124.10;8
3387;02.05.2022 18:35;1828;79.88.16.95;11
3388;03.05.2022 04:47;2322;148.155.168.197;4
3389;03.05.2022 05:24;2101;91.15.172.178;2
3390;03.05.2022 09:46;653;152.89.109.127;4
3391;03.05.2022 13:26;1422;148.155.168.197;10
3392;03.05.2022 14:54;2098;148.155.168.197;1
3393;03.05.2022 15:12;1071;118.241.235.137;13
3394;03.05.2022 22:50;2074;139.14.127.71;3
3395;03.05.2022 23:25;2330;43.62.239.125;1
3396;04.05.2022 01:26;3339;247.144.57.79;1
3397;04.05.2022 04:42;2750;109.48.52.138;8
3398;04.05.2022 07:41;153;201.96.31.251;10
3399;04.05.2022 09:33;2975;13.239.119.79;7
3400;04.05.2022 14:10;1860;15.156.228.62;12
3401;04.05.2022 18:59;163;83.176.116.16;7
3402;04.05.2022 19:34;1350;102.139.90.106;3
3403;04.05.2022 21:35;852;180.152.29.90;5
3404;04.05.2022 23:43;2904;109.48.52.138;1
3405;05.05.2022 00:53;1748;178.122.122.173;11
3406;05.05.2022 01:12;2456;189.247.90.232;5
3407;05.05.2022 01:46;1591;217.38.30.83;7
3408;05.05.2022 02:29;540;170.222.61.39;3
3409;05.05.2022 06:52;1053;91.15.172.178;6
3410;05.05.2022 08:14;2332;118.241.235.137;1
3411;05.05.2022 16:49;2448;119.111.205.208;9
3412;05.05.2022 18:50;3178;12.40.84.180;3
3413;05.05.2022 19:14;304;201.127.192.12;3
3414;05.05.2022 19:20;3024;187.122.140.221;4
3415;06.05.2022 01:33;2045;185.145.96.116;1
3416;06.05.2022 06:29;1188;13.183.15.130;6
3417;06.05.2022 08:00;1065;252.158.146.10;7
3418;06.05.2022 20:55;353;139.214.235.22;3
3419;06.05.2022 21:29;895;199.239.237.149;10
3420;06.05.2022 23:42;1492;229.140.250.138;5
3421;07.05.2022 01:38;242;173.17.122.108;10
3422;07.05.2022 04:13;2593;39.186.111.62;3
3423;07.05.2022 05:14;1692;64.114.229.223;2
3424;07.05.2022 11:57;1701;189.247.90.232;5
3425;07.05.2022 12:34;802;157.232.58.36;3
3426;07.05.2022 20:59;570;75.250.30.38;7
3427;07.05.2022 21:12;988;139.14.127.71;11
3428;08.05.2022 02:49;3464;29.196.174.182;10
3429;08.05.2022 04:33;3310;46.49.93.187;11
3430;08.05.2022 05:00;2551;242.146.184.63;6
3431;08.05.2022 05:08;1440;217.38.30.83;1
3432;08.05.2022 05:23;1255;91.15.172.178;3
3433;08.05.2022 15:21;161;181.73.157.23;3
3434;08.05.2022 17:31;2257;157.123.63.48;1
3435;09.05.2022 01:48;712;13.183.15.130;6
3436;09.05.2022 09:27;1194;247.144.57.79;12
3437;09.05.2022 11:27;1858;201.127.192.12;8
3438;09.05.2022 16:56;3425;88.217.181.132;10
3439;09.05.2022 17:06;2365;75.250.30.38;6
3440;09.05.2022 23:08;2341;55.234.230.127;7
3441;10.05.2022 04:54;2782;91.39.227.39;8
3442;10.05.2022 11:28;3561;47.204.88.176;4
3443;10.05.2022 15:39;413;75.128.162.152;7
3444;10.05.2022 21:31;1567;47.204.88.176;10
3445;11.05.2022 02:56;269;193.19.200.158;1
3446;11.05.2022 03:33;1623;139.14.127.71;7
3447;11.05.2022 07:21;1619;29.196.174.182;9
3448;11.05.2022 10:12;632;69.124.98.187;10
3449;11.05.2022 14:38;3320;64.114.229.223;9
3450;11.05.2022 15:05;2637;157.60.242.140;11
3451;11.05.2022 17:04;1423;51.56.47.223;5
3452;11.05.2022 21:21;672;115.66.21.228;3
3453;11.05.2022 22:52;1285;183.212.138.199;9
3454;12.05.2022 00:46;2849;95.153.135.103;5
3455;12.05.2022 04:58;959;35.74.154.46;3
3456;12.05.2022 09:25;3333;58.193.62.203;10
3457;12.05.2022 10:50;41;13.183.15.130;5
3458;12.05.2022 23:28;1262;197.16.98.90;1
3459;13.05.2022 05:14;1543;157.60.242.140;7
3460;13.05.2022 05:59;1066;79.88.16.95;2
3461;13.05.2022 06:06;2263;157.152.73.162;3
3462;13.05.2022 14:42;104;114.187.193.206;8
3463;13.05.2022 16:11;2473;201.127.192.12;12
3464;13.05.2022 16:25;1371;170.132.134.211;11
3465;13.05.2022 18:44;797;157.206.71.51;4
3466;14.05.2022 00:15;2123;43.62.239.125;5
3467;14.05.2022 02:10;706;185.145.96.116;8
3468;15.05.2022 05:04;3288;177.78.42.187;12
3469;15.05.2022 06:57;2673;99.245.63.132;9
3470;15.05.2022 07:21;1378;173.17.122.108;4
3471;15.05.2022 09:44;3477;95.153.135.103;13
3472;15.05.2022 18:16;2520;173.17.122.108;6
3473;15.05.2022 20:30;691;217.248.144.22;1
3474;16.05.2022 01:48;185;88.217.181.132;7
3475;16.05.2022 04:04;3158;75.250.30.38;7
3476;16.05.2022 08:50;3153;64.114.229.223;6
3477;16.05.2022 09:55;1980;173.17.122.108;2
3478;16.05.2022 14:17;2140;152.89.109.127;9
3479;16.05.2022 14:32;300;219.196.124.10;8
3480;16.05.2022 15:56;1218;51.56.47.223;13
3481;16.05.2022 21:12;211;144.75.100.180;13
3482;16.05.2022 21:16;3384;100.18.207.234;10
3483;16.05.2022 22:17;1913;15.156.228.62;7
3484;16.05.2022 22:39;1693;75.250.30.38;3
3485;16.05.2022 23:05;3074;157.123.63.48;7
3486;17.05.2022 01:07;20;116.22.134.223;7
3487;17.05.2022 03:00;3174;159.125.210.101;10
3488;17.05.2022 11:06;883;139.14.127.71;7
3489;17.05.2022 15:21;122;136.133.217.210;6
3490;17.05.2022 16:52;2198;101.81.161.142;1
3491;17.05.2022 17:02;2372;152.89.109.127;9
3492;17.05.2022 19:06;579;95.153.135.103;13
3493;18.05.2022 00:39;1220;38.162.243.217;11
3494;18.05.2022 00:49;20;31.21.64.255;6
3495;18.05.2022 04:04;2993;118.80.239.49;5
3496;18.05.2022 16:00;910;13.239.119.79;1
3497;18.05.2022 17:21;1662;204.80.195.67;4
3498;18.05.2022 17:26;3376;100.18.207.234;10
3499;18.05.2022 18:13;625;157.123.63.48;8
3500;18.05.2022 21:00;3591;229.140.250.138;2
3501;19.05.2022 02:14;2733;157.232.58.36;3
3502;19.05.2022 02:34;1297;69.38.74.171;6
3503;19.05.2022 06:04;1837;124.85.134.138;1
3504;19.05.2022 07:47;1801;230.241.94.78;6
3505;19.05.2022 15:22;2277;116.22.134.223;6
3506;19.05.2022 15:25;2482;79.88.16.95;4
3507;19.05.2022 16:20;281;173.17.122.108;3
3508;19.05.2022 16:53;622;162.115.36.59;3
3509;19.05.2022 20:05;1364;114.187.193.206;7
3510;19.05.2022 20:47;1370;119.111.205.208;9
3511;20.05.2022 02:34;1120;242.146.184.63;8
3512;20.05.2022 05:03;1306;201.96.31.251;11
3513;20.05.2022 06:20;3355;139.214.235.22;5
3514;20.05.2022 18:42;392;29.196.174.182;9
3515;20.05.2022 19:07;1396;35.74.154.46;5
3516;20.05.2022 22:41;2340;58.193.62.203;4
3517;21.05.2022 00:42;3260;13.239.119.79;7
3518;21.05.2022 02:10;1367;15.156.228.62;3
3519;21.05.2022 05:16;1285;13.239.119.79;7
3520;21.05.2022 05:23;2975;136.133.217.210;10
3521;21.05.2022 11:45;2293;157.60.242.140;1
3522;21.05.2022 16:23;208;95.153.135.103;8
3523;21.05.2022 17:07;3377;144.75.100.180;3
3524;21.05.2022 18:17;1318;222.83.30.151;2
3525;21.05.2022 19:29;1717;95.153.135.103;8
3526;22.05.2022 14:06;2455;214.71.48.93;2
3527;22.05.2022 22:02;1621;193.19.200.158;5
3528;23.05.2022 04:43;518;247.144.57.79;11
3529;23.05.2022 09:53;2991;58.193.62.203;3
3530;23.05.2022 11:06;2296;51.56.47.223;10
3531;23.05.2022 19:59;2462;177.78.42.187;4
3532;23.05.2022 22:40;3420;125.235.48.114;6
3533;24.05.2022 01:42;2302;157.123.63.48;2
3534;24.05.2022 04:09;2796;18.156.90.244;10
3535;24.05.2022 08:59;1024;217.248.144.22;8
3536;24.05.2022 09:54;2944;224.227.160.193;2
3537;24.05.2022 18:20;1041;252.158.146.10;8
3538;24.05.2022 23:14;1236;55.234.230.127;1
3539;24.05.2022 23:39;2116;187.122.140.221;8
3540;25.05.2022 01:54;2238;187.122.140.221;2
3541;25.05.2022 13:58;669;115.66.21.228;11
3542;25.05.2022 17:26;2248;87.112.121.86;6
3543;26.05.2022 01:32;2412;124.85.134.138;6
3544;26.05.2022 06:38;2351;157.206.71.51;12
3545;26.05.2022 07:19;2933;43.62.239.125;10
3546;26.05.2022 07:38;2166;136.133.217.210;3
3547;26.05.2022 15:46;2510;169.198.44.174;13
3548;26.05.2022 16:17;2458;178.122.122.173;6
3549;26.05.2022 18:08;2260;79.88.16.95;8
3550;26.05.2022 21:52;2615;26.96.86.17;9
3551;27.05.2022 09:45;1340;108.29.56.125;8
3552;27.05.2022 10:47;2799;173.17.122.108;11
3553;27.05.2022 16:15;2955;183.242.241.39;2
3554;27.05.2022 18:26;290;204.80.195.67;12
3555;27.05.2022 21:47;2837;217.248.144.22;12
3556;27.05.2022 23:32;1776;209.39.166.223;13
3557;28.05.2022 00:33;3581;101.81.161.142;11
3558;28.05.2022 02:25;1248;69.124.98.187;2
3559;28.05.2022 07:53;449;201.96.31.251;9
3560;28.05.2022 09:59;1291;199.239.237.149;2
3561;28.05.2022 10:30;399;187.122.140.221;10
3562;28.05.2022 19:10;2814;101.81.161.142;5
3563;28.05.2022 22:05;1108;157.206.71.51;1
3564;28.05.2022 23:18;303;13.183.15.130;12
3565;29.05.2022 02:43;116;169.198.44.174;2
3566;29.05.2022 14:54;1269;75.128.162.152;1
3567;29.05.2022 18:20;2918;55.234.230.127;13
3568;29.05.2022 20:54;2962;91.15.172.178;11
3569;29.05.2022 21:30;1677;15.156.228.62;10
3570;30.05.2022 02:33;2797;217.248.144.22;1
3571;30.05.2022 06:57;1340;15.156.228.62;1
3572;30.05.2022 07:09;1045;217.38.30.83;2
3573;30.05.2022 07:14;377;13.183.15.130;3
3574;30.05.2022 14:01;98;225.214.152.129;11
3575;31.05.2022 00:01;948;116.22.134.223;8
3576;31.05.2022 02:24;2503;187.122.140.221;8
3577;31.05.2022 04:32;1903;101.81.161.142;4
3578;31.05.2022 06:58;3053;117.79.146.136;4
3579;31.05.2022 07:30;2636;13.239.119.79;10
3580;31.05.2022 10:42;776;183.242.241.39;9
3581;01.06.2022 08:59;876;193.19.200.158;4
3582;01.06.2022 10:14;2810;46.49.93.187;9
3583;01.06.2022 15:17;2642;177.78.42.187;5
3584;01.06.2022 16:23;2428;181.73.157.23;7
3585;01.06.2022 22:25;435;252.158.146.10;7
3586;02.06.2022 04:35;1992;222.83.30.151;4
3587;02.06.2022 05:09;674;69.38.74.171;9
3588;02.06.2022 06:37;1205;170.222.61.39;5
3589;02.06.2022 09:29;2075;252.158.146.10;12
3590;02.06.2022 10:08;2969;80.248.34.53;12
3591;02.06.2022 12:04;253;236.150.57.240;11
3592;02.06.2022 15:26;2824;101.81.161.142;3
3593;02.06.2022 15:33;2363;18.156.90.244;10
3594;03.06.2022 02:57;2219;136.133.217.210;2
3595;03.06.2022 05:15;1064;119.111.205.208;10
3596;03.06.2022 12:12;2861;109.48.52.138;13
3597;03.06.2022 21:23;1725;217.38.30.83;7
3598;03.06.2022 23:11;238;136.133.217.210;13
3599;04.06.2022 01:37;2754;199.239.237.149;2
3600;04.06.2022 02:53;906;205.150.203.185;7
3601;04.06.2022 03:14;1171;177.78.42.187;1
3602;04.06.2022 09:27;1028;180.152.29.90;2
3603;04.06.2022 11:34;3056;157.123.63.48;1
3604;04.06.2022 11:35;3370;115.66.21.228;9
3605;04.06.2022 14:21;3324;58.193.62.203;13
3606;04.06.2022 17:04;670;46.49.93.187;13
3607;04.06.2022 19:10;2815;17.76.193.26;8
3608;05.06.2022 04:22;1020;119.111.205.208;11
3609;05.06.2022 05:23;1072;114.161.33.77;8
3610;05.06.2022 07:37;3216;114.187.193.206;6
3611;05.06.2022 10:11;2902;205.150.203.185;6
3612;05.06.2022 16:14;1112;222.236.34.184;13
3613;05.06.2022 21:46;2657;31.21.64.255;10
3614;06.06.2022 00:39;2350;163.166.168.14;4
3615;06.06.2022 05:03;162;46.49.93.187;13
3616;06.06.2022 15:57;1877;29.196.174.182;1
3617;06.06.2022 21:15;3018;117.79.146.136;4
3618;06.06.2022 23:40;2183;118.80.239.49;6
